0.101000070572	-7.74658796699
0.203000068665	-7.65052733273
0.302999973297	-7.65052733273
0.404000043869	-4.94900950418
0.505000114441	-4.94900950418
0.607000112534	-4.94900950418
0.707000017166	1.47985012992
0.808000087738	1.47985012992
0.910000085831	4.46119184413
1.01300001144	4.46119184413
1.11400008202	4.46119184413
1.21500015259	4.46119184413
1.31700015068	8.98338752284
1.41799998283	8.98338752284
1.51900005341	10.0960552207
1.62900018692	10.0960552207
1.73300004005	5.29703581693
1.83500003815	5.29703581693
1.9509999752	5.29703581693
2.0529999733	2.35591025654
2.15499997139	2.35591025654
2.25600004196	2.67039286994
2.35800004005	2.67039286994
2.45900011063	2.67039286994
2.5600001812	2.67039286994
2.66200017929	0.321895823247
2.7650001049	0.321895823247
2.86600017548	-0.872579504914
2.96700000763	-0.872579504914
3.06900000572	2.79263297896
3.16900014877	2.79263297896
3.26999998093	2.79263297896
3.3710000515	4.66110123586
3.47200012207	4.66110123586
3.57300019264	5.28650281145
3.6740000248	5.28650281145
3.77500009537	5.28650281145
3.87700009346	5.28650281145
3.98300004005	7.630128119
4.08700013161	7.630128119
4.19000005722	6.85920338672
4.29200005531	6.85920338672
4.39300012589	11.1144005675
4.49300003052	11.1144005675
4.59400010109	11.1144005675
4.69500017166	18.7603286216
4.79600000381	18.7603286216
4.89600014687	27.6667518653
4.99699997902	27.6667518653
5.10000014305	27.6667518653
5.20300006866	27.6667518653
5.30500006676	36.2828049844
5.40499997139	36.7611914338
5.50900006294	36.7611914338
5.6130001545	36.7611914338
5.71399998665	31.1513624081
5.81500005722	31.1513624081
5.91900014877	31.1513624081
6.02100014687	23.2638497093
6.12300014496	23.2638497093
6.22800016403	14.1993075863
6.32899999619	14.1993075863
6.43000006676	14.1993075863
6.53100013733	4.64650213339
6.63199996948	4.64650213339
6.73300004005	-3.00947440964
6.83400011063	-3.00947440964
6.9350001812	-4.35748609376
7.03600001335	-4.35748609376
7.13800001144	-4.35748609376
7.23900008202	-6.61829962649
7.34000015259	-6.61829962649
7.44099998474	-5.81292000494
7.54200005531	-5.81292000494
7.64300012589	-5.81292000494
7.74400019646	-7.07422627953
7.84500002861	-7.07422627953
7.94900012016	-7.07422627953
8.05000019073	-9.34181962878
8.15200018883	-9.34181962878
8.25400018692	-11.9191326017
8.35500001907	-11.9191326017
8.45600008965	-11.9191326017
8.55700016022	-7.49082299578
8.65799999237	-7.49082299578
8.75999999046	0.118479903118
8.86100006104	0.118479903118
8.96200013161	0.118479903118
9.0640001297	5.14833747605
9.16900014877	5.14833747605
9.26999998093	1.58867009115
9.3710000515	1.58867009115
9.47300004959	1.58867009115
9.57400012016	-3.4800387984
