0.105000019073,134.407986865
0.207000017166,134.407986865
0.30999994278,134.322500217
0.411999940872,134.322500217
0.513999938965,131.46334205
0.618000030518,131.46334205
0.718999862671,123.96988687
0.819999933243,123.96988687
0.921999931335,123.96988687
1.02499985695,113.832506443
1.12599992752,103.285109761
1.22899985313,103.285109761
1.33399987221,103.285109761
1.43700003624,92.966640529
1.53999996185,92.966640529
1.64199995995,83.1287912183
1.74399995804,83.1287912183
1.84599995613,83.1287912183
1.9470000267,73.4494364474
2.05099987984,73.4494364474
2.15299987793,64.9216925516
2.25499987602,64.9216925516
2.36299991608,62.9701845623
2.46499991417,62.9701845623
2.56699991226,62.9701845623
2.67100000381,62.9701845623
2.77399992943,62.0202418525
2.87699985504,62.0202418525
2.98000001907,60.2941301059
3.08200001717,60.2941301059
3.18400001526,59.5068210304
3.28600001335,59.5068210304
3.38899993896,59.1454698724
3.49099993706,59.1454698724
3.59399986267,59.0459198652
3.6970000267,59.0459198652
3.79999995232,59.0459198652
3.90399980545,59.0459198652
4.00699996948,58.7447016927
4.11299991608,58.7447016927
4.21700000763,57.7412786017
4.31999993324,57.7412786017
4.42199993134,55.8807658076
4.52399992943,55.8807658076
4.62599992752,55.8807658076
4.72799992561,55.7479049679
4.82899999619,55.7479049679
4.92999982834,56.0157610815
5.03399991989,56.0157610815
5.1369998455,56.0157610815
5.24099993706,56.922980958
5.34599995613,56.922980958
5.44899988174,57.8220934
5.55099987984,57.8220934
5.65399980545,55.6909206997
5.75600004196,55.6909206997
5.85899996758,55.6909206997
5.96099996567,53.7844987891
6.06299996376,53.7844987891
6.16799998283,52.7601548287
6.27300000191,52.7601548287
6.37699985504,52.7601548287
6.47899985313,52.7601548287
6.58200001717,51.5716711773
6.68499994278,51.5716711773
6.78900003433,50.8804526182
6.89199995995,50.8804526182
6.99300003052,48.4566985195
7.09500002861,48.4566985195
7.1970000267,45.2612354974
7.2990000248,45.2612354974
7.40299987793,45.7192645681
7.50600004196,45.7192645681
7.6099998951,45.7192645681
7.71299982071,44.8439519203
7.8149998188,44.8439519203
7.92100000381,44.8439519203
8.02399992943,48.1187612499
8.12599992752,48.1187612499
8.22699999809,47.8911827619
8.32899999619,47.8911827619
8.43099999428,47.8911827619
8.53399991989,48.1443027423
8.6369998455,48.1443027423
8.7389998436,48.7092345188
8.84099984169,48.7092345188
8.94400000572,50.520037196
9.04600000381,50.520037196
9.14899992943,52.5074788105
9.25199985504,52.5074788105
9.35500001907,54.5213635024
9.47199988365,54.5213635024
9.57499980927,54.5213635024
9.67699980736,55.4467585123
9.77899980545,55.4467585123
9.88199996948,55.6793196234
9.98399996758,55.6793196234
10.0869998932,55.6793196234
10.1889998913,55.6957018321
10.2919998169,55.6957018321
10.3959999084,55.6530814517
10.5,55.6530814517
10.6039998531,55.6530814517
10.7070000172,56.2602033066
10.8090000153,56.2602033066
10.9119999409,56.2602033066
11.013999939,56.1808774896
11.1169998646,54.2882901272
11.2179999352,54.2882901272
11.3199999332,54.2882901272
11.4229998589,54.2882901272
11.5260000229,53.3629463437
11.628000021,53.3629463437
11.7309999466,51.9983189438
11.8350000381,51.9983189438
11.9359998703,51.4271238839
12.0379998684,51.4271238839
12.1410000324,51.4271238839
12.243999958,51.2231436994
12.3450000286,51.2231436994
12.4489998817,51.0440868752
12.5509998798,51.0440868752
12.6539998055,51.0440868752
12.7589998245,50.6713805277
12.8619999886,50.6713805277
12.9649999142,50.3995287534
13.0679998398,50.3995287534
13.1699998379,50.2382031003
13.271999836,50.2382031003
13.375,50.2382031003
13.4809999466,52.104767442
13.5839998722,52.104767442
13.6859998703,53.1541679513
13.7929999828,53.1541679513
13.8989999294,53.1541679513
14.003000021,51.8986425781
14.1069998741,51.8986425781
14.2089998722,50.3571645051
14.3139998913,50.3571645051
14.4169998169,52.6676091805
14.518999815,52.6676091805
14.6229999065,52.6676091805
14.7259998322,55.1782023043
14.8289999962,55.1782023043
14.9299998283,59.0943937178
15.0379998684,59.0943937178
15.1410000324,62.2883540982
15.2430000305,62.2883540982
15.3459999561,63.3761573462
15.4479999542,63.3761573462
15.5499999523,69.278157959
15.6539998055,69.278157959
15.7619998455,69.278157959
15.8650000095,77.470594208
15.9689998627,77.470594208
16.0709998608,86.4878645917
16.1719999313,86.4878645917
16.2739999294,86.4878645917
16.3759999275,91.2255570076
16.4800000191,87.6268464472
16.5820000172,87.6268464472
16.6859998703,80.5611045432
16.7890000343,80.5611045432
16.8910000324,80.5611045432
16.993999958,72.0545615547
17.0969998837,72.0545615547
17.1989998817,62.7643158305
17.3009998798,62.7643158305
17.4019999504,62.7643158305
17.504999876,53.0689784169
17.6069998741,53.0689784169
17.7089998722,43.425188441
17.8120000362,34.2758085383
17.9149999619,34.2758085383
18.0179998875,34.2758085383
18.118999958,29.9838850035
18.2219998837,29.9838850035
18.3229999542,28.2892979949
18.4259998798,28.2892979949
18.5269999504,28.2892979949
18.629999876,28.6792642305
18.7330000401,28.6792642305
18.8339998722,29.6489530171
18.9349999428,28.7618719534
19.0390000343,28.7618719534
19.1410000324,27.8306644525
19.243999958,26.325563967
19.3459999561,25.6612495231
19.4489998817,25.6612495231
19.5499999523,26.2500767163
19.6529998779,26.299692918
19.756000042,25.2409435872
19.8580000401,24.8165497831
19.9609999657,25.6289239453
20.0639998913,25.8695361418
20.1669998169,24.8283950387
20.2679998875,22.9254223737
20.3699998856,21.940118067
20.4719998837,22.4918095218
20.5749998093,26.4878373089
20.6809999943,26.4878373089
20.7849998474,27.7225767089
20.888999939,27.3581861167
20.9900000095,26.590997071
21.0939998627,26.9198740946
21.1949999332,26.7782330467
21.2969999313,25.5900072349
21.3989999294,25.097523275
21.5009999275,25.9743009984
21.6039998531,27.73281687
21.7079999447,28.6273018588
21.8109998703,28.109727199
21.9149999619,26.8845483563
22.0179998875,26.5718844942
22.118999958,27.5073489104
22.2219998837,27.7946813084
22.3239998817,26.7919446515
22.4269998074,26.7919446515
22.5279998779,24.9243011399
22.6319999695,23.9585345894
22.7379999161,24.4817817213
22.8399999142,26.0177888128
22.9419999123,26.7301280244
23.0449998379,26.0358614934
23.1519999504,24.3934298093
23.2539999485,23.5115123686
23.3569998741,24.1102399211
23.4600000381,25.8313963655
23.5620000362,28.254204483
23.6629998684,31.0491110612
23.7649998665,32.5570085091
23.8669998646,32.4725224842
23.9700000286,32.7828999404
24.0720000267,34.0936132422
24.1729998589,34.6739983216
24.2739999294,34.4949210069
24.3789999485,34.8604727312
24.4800000191,34.8440836923
24.5820000172,35.3068836501
24.6849999428,36.7298169599
24.7860000134,37.4413211808
24.8869998455,37.4413211808
24.9879999161,38.232663483
25.0899999142,38.4840554256
25.1909999847,38.9081111353
25.2929999828,38.7569078225
25.396999836,37.5207870167
25.5,36.2985246648
25.6039998531,36.2985246648
25.7070000172,36.1616784096
25.8099999428,36.2237409235
25.9140000343,35.7676413813
26.0160000324,35.743148323
26.1199998856,36.8500317044
26.2209999561,37.3928404981
26.3239998817,38.079861906
26.4299998283,38.2330835396
26.5309998989,38.6484717393
26.6339998245,38.6298799643
26.7359998226,38.6298799643
26.8379998207,38.7513582938
26.9409999847,38.9570665162
27.0429999828,38.7739149936
27.1449999809,38.7739149936
27.2509999275,38.7739149936
27.3529999256,38.7782863146
27.4539999962,38.7782863146
27.5590000153,38.9374672883
27.6599998474,38.9374672883
27.7619998455,40.7119845856
27.8659999371,40.7119845856
